,gene,SRR17281235,SRR17281234,SRR17281233,SRR17281236
54,AT2G04305,17.02299591551229,18.884942340049065,16.483878870334834,21.788733553110628
55,AT1G24735,1.3373926992706824,0.7996098387863246,0.9088809124463116,0.7950293421672876
56,AT1G24800,0.0,0.0,0.0,0.0
57,AT1G24807,0.0,0.0,0.0,0.0
58,AT1G24822,0.0,0.0,0.0,0.0
59,AT1G24851,0.0,0.0,0.0,0.0
60,AT1G24881,0.0,0.0,0.0,0.0
61,AT1G24909,0.0,0.0,0.0,0.0
62,AT1G25025,0.0,0.0,0.0,0.0
63,AT1G25097,0.0,0.0,0.0,0.0
64,AT1G25112,0.0,0.0,0.0,0.0
65,AT1G25141,0.0,0.0,0.0,0.0
66,AT1G25155,0.0,0.0,0.0,0.0
67,AT1G25180,0.0,0.08665602548852648,0.0,0.0
68,AT1G25211,2.671635239079228,2.9284497694395317,1.906402052964192,3.008730208403463
69,AT1G25230,32.644594206535025,25.337186000265714,29.01114556968459,24.841179971928764
70,AT1G25240,0.0,0.0,0.0,0.0
71,AT2G04340,18.730778790485548,18.500731951209193,17.345393728680715,17.796548769496482
72,AT1G25250,4.321292448115177,2.2391589982365474,5.6064545135249535,3.5392972915979777
73,AT1G25260,18.599890282735746,21.4359603016366,18.614615536122642,22.38890964136656
74,AT1G25275,326.2186112109846,373.55923323746117,298.15744911967397,418.85475013974747
75,AT1G25277,4.48146076651192,5.9542390420338425,2.0765204460791256,5.920130692588854
76,AT1G25300,0.0,0.0,0.0,0.0
77,AT1G25320,3.167193753980028,3.045302204427432,3.851660352178176,4.662900474587089
78,AT1G25360,2.2884639386639103,1.5569662422140425,1.5552209861827306,1.5480472941690295
79,AT1G25370,1.9596021368992889,5.830208432383202,2.28296443095758,10.678335282050822
80,AT1G25375,8.614453516821284,8.107222252003734,7.583993390499113,7.491784435978514
81,AT1G25390,17.16564038286575,22.071355241114897,19.234925126912184,30.1802172407316
82,AT1G25380,26.62328313041452,26.406903735705942,21.808048914760963,22.79958791303363
83,AT1G25400,2.6345635913527223,9.259341921637883,4.43343932705561,24.428599539795524
84,AT1G25420,22.55583709660119,22.201185305644678,21.585394722018933,20.201061604156347
85,AT1G25422,0.9815776796345032,0.0,2.0012159874724484,0.1426359684093824
86,AT1G25460,0.0,0.0,0.0,0.0
87,AT1G25480,6.034230374396203,6.04895590282218,3.207045737408806,8.431268657853634
88,AT1G25500,2.5804430590595846,3.6096940654808662,2.405002366150069,4.606796966761048
89,AT1G25510,0.8264734203334785,0.3019730964542926,0.4212483271339905,0.3002432693808183
90,AT1G25520,7.255749292923628,11.05145948315484,6.416171532543883,13.84634200561552
91,AT1G25530,0.7174818957169363,0.7340207540055306,1.462784118079596,3.4926907559382934
92,AT1G25550,76.81066061718785,113.21839615944509,103.50746161298628,267.43285482327747
93,AT1G25570,19.99731620413944,20.442087690901747,18.25804551169649,23.5447868498327
94,AT1G25580,6.5576008443193965,9.139329369428387,8.867038363974343,15.226823814617585
95,AT1G25682,14.773754584386664,16.992417471209176,16.456291801061617,23.88176419317172
96,AT1G25988,0.0,0.0,0.0,0.0
97,AT1G26090,14.77412050596967,18.413154000288703,16.384896561809445,17.912546127379354
98,AT1G26100,6.050064687119539,3.0844815310341,6.9801130645568135,5.111353903689046
99,AT1G26110,94.12786739239084,98.25038110247891,86.81150177598707,108.83195431346763
100,AT1G26130,8.365275109309925,9.910754047101893,8.612126465766138,10.035025412518976
101,AT1G26140,0.0,0.5705549370506587,0.17687029120048958,0.0
102,AT1G26160,23.82143678751821,29.394040517898773,28.904658719400306,30.243766251828
103,AT1G26170,8.531712663499183,7.622386075767322,7.823437649149924,7.939613407121207
104,AT1G26180,26.923792851816025,32.860744310981154,32.63646798335101,26.290613900332012
105,AT1G26190,8.886274906586811,7.941033922382204,7.457848422040918,6.689820861002323
106,AT1G26200,2.7954006650008227,4.556884978867361,2.045864103181036,6.24935345205755
107,AT1G26220,164.57940055173304,156.4781865637742,146.54378235254325,121.1050590864488
108,AT1G26225,0.0,0.0,0.7321198123323748,0.0
109,AT1G26240,0.0,0.0,0.0,0.0
110,AT1G26270,39.0199198068411,32.097268487177274,35.087037411672924,43.111086950097
111,AT1G26290,4.425793319787303,2.156101624342837,2.1165522810729294,2.1437505804692494
112,AT1G26300,7.149263824115312,6.134631039023924,5.0794245508942995,8.657339693401884
113,AT1G26320,0.0,0.0,0.0,0.0
114,AT1G26330,1.2168852383522797,0.9400536920449304,1.2522916443122654,0.8588847282094828
115,AT1G26350,0.0,0.0,0.0,0.0
116,AT1G26370,11.15409327572675,10.408614629126342,8.861394071928181,11.756756760596028
117,AT1G26450,0.26832222568447506,0.2941150604870806,1.0029224938456511,1.0722442408370736
118,AT1G26460,20.036838059010112,18.075219243795047,17.138471611922363,19.47768333897669
119,AT1G26470,18.623114913221933,24.001076695197483,20.71000376089549,22.387490316114057
120,AT1G26510,0.0,0.0,0.0,0.0
121,AT1G26515,0.0,0.0,0.0,0.0
122,AT1G26520,12.320570296574125,9.415182003245775,10.890316241533158,9.770802535134491
123,AT1G26530,0.3919204273798577,0.2863962036960169,0.6658646256959608,0.4271334112820329
124,AT1G26540,2.2264281035423026,0.9761785997012444,1.6859833163553135,1.2478971137484771
125,AT1G26550,172.32423971703082,182.5267314440664,158.7595122652825,180.49527860195332
126,AT1G26580,98.30779189176909,108.25700406397264,88.70418111459159,83.86270156581064
127,AT1G26590,0.0,0.0,0.0,0.0
128,AT1G26610,0.0,0.6929951936148147,0.14321759832487332,0.5359086676831345
129,AT1G26620,7.132829273731638,7.609228302094221,8.067224515404684,8.851798201105654
130,AT1G26640,20.20086085348641,20.8549645271776,19.39492628684559,19.049177972386808
131,AT1G26650,28.17645232626824,34.28229638679404,29.584404309792767,25.38530471215101
132,AT1G26660,5.4921822053096285,4.671354295420168,3.3653158109498564,5.9529314166964395
133,AT1G26665,54.826632716425344,55.515059410375564,43.304517141979,43.86099251609239
134,AT1G26680,0.0,0.0,0.0,0.0
135,AT1G26690,17.242915744707012,17.713431675220754,18.935837477307587,25.419326303262352
136,AT1G26700,0.0,0.0,0.0,0.0
137,AT1G26710,0.0,0.0,0.0,0.0
138,AT1G26720,0.0,0.0,0.0,0.0
139,AT1G26730,3.0120932382478243,4.891310743185451,1.8195497036019452,3.890633030121762
140,AT1G26740,9.459683206043154,12.310237780051715,12.240990686268233,14.970118630599794
141,AT1G26762,0.0,0.8357424430037819,0.2590776096457876,0.0
142,AT1G26773,0.0,0.0,0.0,0.0
143,AT1G26790,0.0,0.2097202154301516,0.2925568236159192,0.0
144,AT1G26800,18.49249359627916,16.862883044627154,11.385799066827431,29.39841834147481
145,AT1G26815,0.0,0.0,0.0,0.0
146,AT1G26850,105.80877858466957,108.76896026527582,100.90344653700164,102.56214604348101
147,AT1G26880,45.24524846403016,47.3317427186682,53.27723571063146,48.4369575832191
148,AT1G26890,0.0,0.19098841586246149,0.0,0.0
149,AT1G26900,4.054981949950776,5.926363391087991,4.40917100460846,4.208867660662087
150,AT1G26921,0.0,0.0,0.0,0.0
151,AT1G26940,7.932799152563131,6.655700106924735,7.7205362027777715,11.598542797084784
152,AT1G26970,0.0,0.0,0.0,0.0
153,AT1G26976,0.0,0.0,0.0,0.0
154,AT1G27000,43.11590797507293,47.15295023084514,34.15141155162264,51.58715990319557
155,AT1G27008,0.0,0.0,0.0,0.0
156,AT1G27020,0.7260219149283198,5.769635172321162,1.2951708834262172,11.539106371425412
157,AT1G27030,2.650065977081924,0.37481382362901533,6.216226136530748,4.161445203877524
158,AT1G27040,0.0,0.0,0.0,0.04697744794134034
159,AT1G27050,13.648085061649935,15.183309557186297,12.320687980069478,13.320294058324919
160,AT1G27070,16.914496840350616,15.144131418521258,12.530531988554321,13.451997176917086
161,AT1G27090,75.9862695584583,75.18529849379485,76.72817134109069,88.76733577125
162,AT1G27100,30.839827699672323,41.04549748405716,36.1791628857306,64.65009403543448
163,AT1G27110,0.7186427251686253,0.5251488157379776,0.39681167177442345,0.6526756820391985
164,AT1G27120,9.154369007010825,7.049770617320571,12.203187310925484,4.758196749094647
165,AT1G27135,0.0,0.0,0.0,0.0
166,AT1G27150,15.410650663213895,17.155583619035028,16.355627557941336,12.29269778138449
167,AT1G27160,0.0,0.0,0.0,0.0
168,AT1G27170,1.2940400565380759,1.10322442011389,1.1481301240212394,1.1230214717278548
169,AT1G27180,2.7355389647750115,2.986454172787537,2.1726240458210517,2.0354391504142537
170,AT1G27190,38.461892901350154,29.85057695974961,33.52923393694345,36.489181197366975
171,AT1G27200,15.415940020590638,16.47455857742324,15.805653281797824,22.789823271914887
172,AT1G27210,26.740221087823034,27.18195359294259,21.877982567149353,22.467600512727557
173,AT1G27220,0.0,0.0,0.0,0.0
174,AT1G27240,0.0,0.0,0.0,0.0
175,AT1G27250,0.0,0.0,0.0,0.0
176,AT1G27300,26.642336402129093,18.42360054370682,22.23745917177683,29.101035496980117
177,AT1G27385,26.546485198307554,25.801762153290895,24.82079753180204,27.040659448609947
178,AT1G27400,59.89059076938033,55.2524312046113,67.86032015106557,62.818382686341316
179,AT1G27410,6.8854660610677305,6.853332401766392,8.471156052233974,6.814073672855457
180,AT1G27420,4.202033448196413,4.318087091808502,2.9449064373563636,2.385195166093826
181,AT1G27430,18.91964746333656,18.8262799616257,16.892743139983928,22.61810923134768
182,AT1G27435,36.01071334289619,37.34641853752073,37.29663958990832,38.61778208175417
183,AT1G27460,21.889119454974203,19.791892480467464,19.912675241182185,13.588745282149127
184,AT1G27461,0.0,0.0,0.0,0.0
185,AT1G27470,6.159111511850481,5.653867697788317,4.0127187457314655,7.063833420947303
186,AT1G27520,25.83198187805501,26.822723729406786,22.88177674995475,28.31333062651477
187,AT1G27480,109.01867632226057,94.68716728116232,101.08641812005537,82.48154992634905
188,AT1G27530,74.7498103988918,80.96164702604857,80.91678358465508,85.08318658347359
189,AT1G27535,0.0,0.0,0.0,0.0
190,AT1G27540,7.931324955995038,7.542509152782081,8.269684503375025,10.104323413903783
191,AT1G27550,0.0,0.0,0.0,0.0
192,AT1G27555,0.0,0.0,0.0,0.0
193,AT1G27565,0.0,0.0,0.0,0.0
194,AT1G27570,0.0,0.0,0.0,0.0
195,AT1G27580,0.0,0.0,0.2321073852978034,0.0
196,AT1G27595,5.158952564489963,6.020165098099947,4.443627195971004,6.479642905843084
197,AT1G27610,0.0,0.0,0.0,0.0
198,AT1G27620,0.0,0.0,0.36590820293114135,0.06519994743288388
199,AT1G27640,0.0,0.0,0.0,0.0
200,AT1G27660,5.287022514140147,5.7274640243320505,5.830772161400591,4.683769280064529
201,AT1G27670,0.7122895925242481,0.0,0.0,0.2587622913742579
202,AT1G27690,11.982971303200836,10.945708779389491,9.734059917275195,14.48800336451876
203,AT1G27695,17.983501305493558,17.164355529985016,18.70628164561111,13.46616507517833
204,AT1G27700,20.98587134274084,19.82764515455929,22.761293196330453,21.793281890856733
205,AT1G27720,0.8435373436983692,1.1711897733926515,1.0032066380518614,1.195124942163304
206,AT1G27710,0.0,0.0,0.0,0.0
207,AT1G27750,10.555065025914184,10.962481528530278,9.798195895353071,14.946273118697645
208,AT1G27752,13.393981616126066,13.19331327037163,12.615659793842411,14.255934897979733
209,AT1G27820,0.0,0.0,0.0,0.0
210,AT1G27850,16.031183687786267,15.442238806353028,16.602625648529983,17.499407216026327
211,AT1G27860,0.0,0.0,0.0,0.0
212,AT1G27870,0.0,0.0,0.0,0.0
213,AT1G27880,2.242062499411475,1.667132851487532,1.9513885570123408,0.8859494401129906
214,AT1G27890,0.0,0.15214798321350895,0.0,0.15127641649572
215,AT1G27900,8.314131895944087,8.320224117020942,7.570730921096198,7.855958561200091
216,AT1G27910,10.48871382274211,9.454349229829848,10.420691344061105,8.394409066819298
217,AT1G27930,29.175605063707557,29.615556477737798,30.28199635330676,30.75632620728269
218,AT1G27990,0.0,0.0,0.0,0.0
219,AT1G28020,0.0,0.0,0.0,0.0
220,AT1G28030,0.0,0.0,0.0,0.0
221,AT1G28040,0.0,0.0,0.0,0.16552075029515914
222,AT1G28060,18.84546862745614,20.79355770584623,19.44666176071024,20.015033567126032
223,AT1G28070,3.4812867544593478,3.179941771343436,7.097560238527687,6.0705134336546145
224,AT1G28080,0.0,0.08530129517091609,0.15865884881812112,0.16962530798441916
225,AT1G28100,8.564680172912334,6.163095841764602,7.197851850593839,6.982831688969103
226,AT1G28120,19.348276992369687,22.080548377540726,18.296592739608368,24.88525811129593
227,AT1G28135,0.0,0.0,0.0,0.0
228,AT1G28140,80.56390106485344,75.03194543470755,74.8630031334859,75.13969674627198
229,AT1G28150,77.6104925405502,60.95234511186085,69.0732631104606,47.960798576755295
230,AT1G28160,0.0,0.0,0.0,0.0
231,AT1G28190,4.781552848238485,6.8634579178333714,5.106362476551674,24.194682385908532
232,AT1G28210,2.725413679319867,1.0378752692883932,1.2782570522356955,1.7849598088911758
233,AT1G28240,29.672060658090444,27.54631479219959,25.47143329173089,29.579599528872148
234,AT1G28250,13.00516733497726,15.562042967724073,15.46685549476954,18.661967536469
235,AT1G28260,8.869883712334723,8.871793306889096,8.175337904378187,10.47238684599147
236,AT1G28265,0.0,0.0,0.0,0.0
237,AT1G28280,35.74199248878171,38.14975224906965,36.541163838240905,58.52460863774746
238,AT1G28305,0.0,0.0,0.0,0.0
239,AT1G28306,0.0,0.0,0.0,0.0
240,AT1G28327,0.0,0.0,0.0,0.0
241,AT1G28340,30.629037121163073,32.59921439511988,30.67932549834506,30.690694489714442
242,AT1G28350,10.368731149424804,10.924315016432073,9.55621655992255,11.532532059778669
243,AT1G28375,0.0,0.0,0.0,0.0
244,AT1G28395,7.291973290531603,5.198649775508809,5.439033841927171,7.494861144165774
245,AT1G28400,80.84669305609312,79.43215824820007,76.88633098004847,92.40862395932064
246,AT1G28410,9.414610266407449,9.333653071574775,10.636316110431657,9.018772346496426
247,AT1G28490,33.60212336070574,37.62659206956079,33.51478094802596,33.17448315740007
248,AT1G28500,0.0,0.0,0.0,0.0
249,AT1G28510,28.30422926123619,28.360286462027286,25.135722153477115,29.207145176832032
250,AT1G28560,8.254858845253986,4.816793050355414,6.9496186794543435,4.207334986236582
251,AT1G28530,4.860650140280442,3.0754467781235983,3.4241081285788733,3.273169438768603
252,AT1G28540,16.973709438875698,15.061457688772895,11.782373889064644,15.767983031827116
253,AT1G28570,6.943362828841886,8.082790696592378,4.4991792493893366,8.623094166243726
254,AT1G28580,42.81841256152988,56.006943382829206,39.92812887113464,63.144073875974215
255,AT1G28590,0.0,0.0,0.0,0.0
256,AT1G28600,68.47557091157475,71.10377929355245,69.96585070752671,79.39435951812524
257,AT1G28610,11.635037216031849,14.408501379956913,17.262772572493393,15.035808550140633
258,AT1G28630,0.0,0.0,0.0,0.0
259,AT1G28640,0.0,0.0,0.0,0.09747674916700667
260,AT1G28650,0.0,0.0,0.0,0.09026246308407848
261,AT1G28660,14.286913723867805,17.944050803737554,19.570241870068195,12.651075160961653
262,AT1G28690,2.079411358457472,2.228646514676752,1.8842007974239097,2.51804534499918
263,AT1G28695,0.0,0.0,0.0,0.0
264,AT1G28710,7.628985418462879,8.176502303993155,7.5608674100972655,7.9910900927510085
265,AT1G28960,18.57681811280398,21.49379194494325,19.39724945140669,17.785456080587064
266,AT1G28760,6.008214098983668,5.795470348376947,5.2264091375381065,4.539971478406513
267,AT1G28765,1.0835136526773779,1.6444631903908131,0.8496309600393034,0.7872429372679501
268,AT1G28815,0.0,0.0,0.6306689240520315,0.0
269,AT1G29000,0.0,0.0,0.0,0.0
270,AT1G29005,0.0,0.0,0.0,0.0
271,AT1G29030,3.3393300183872614,3.0423502191141067,3.3009175275839016,3.7181337537261676
272,AT1G29010,0.0,0.0,0.0,0.0
273,AT1G29020,0.0,0.0,0.0,0.0
274,AT1G29025,0.0,0.0,0.0,0.0
275,AT1G29040,22.14917884721828,28.232298351734165,27.974089438334694,33.94922587476111
276,AT1G29041,0.0,0.0,0.0,0.0
277,AT1G29060,7.964543857558489,8.875648786266677,7.104086730701045,10.99483950328433
278,AT1G29070,272.27798602154616,211.40284380463154,364.2477284128894,207.17380128403943
279,AT1G29100,0.0,0.0,0.0,0.0
280,AT1G29110,0.0,0.0,0.0,0.0
281,AT1G29120,25.33456720003657,20.400883970780395,24.036506213010053,18.04628047207488
282,AT1G29140,0.0,0.0,0.0,0.0
283,AT1G29160,9.649555977155586,11.000217823778833,10.23010197660158,10.937204016161143
284,AT1G29179,0.0,0.0,0.0,0.0
285,AT1G29180,0.0,0.0,0.0,0.0
286,AT1G29200,1.1377919796512126,0.6235818819391107,0.8215610504892364,0.41333983095053867
287,AT1G29220,23.010641441328286,25.510006994744558,20.716796324446086,26.292693061417786
288,AT1G29240,11.15882829236849,11.205941880941843,10.235326620720082,21.33844008337984
289,AT1G29250,30.08622028384221,23.224153993451466,26.78183102138764,26.785695038224553
290,AT1G29320,6.51078285155045,5.371664974754342,6.1374505703091335,8.698027128871272
291,AT1G29330,0.9433540447908272,2.4392625726991524,2.120546762060562,3.3215920941017343
292,AT1G29350,3.2480405419105702,4.014452712640882,2.8341171401844383,4.224534001398995
293,AT1G29355,0.29045745959405955,0.21225204901683345,0.0,0.3165542719427541
294,AT1G29370,4.427978098642614,4.333592364671791,3.4122370731072724,4.481118461249882
295,AT1G29380,2.659763449541412,3.1440984970421653,1.7543897092487872,1.3641110389209432
296,AT1G29410,6.431763449327862,6.334805396646831,5.701268792549576,6.027613048146295
297,AT1G29418,4.195184008428954,8.489449316712037,7.8951102265828075,6.0961465008111295
298,AT1G29420,1.7994684442717843,0.4383210596732669,1.0190864423740122,0.6537152624191779
299,AT1G29430,30.93371944676734,25.834106537477442,23.84882485911044,20.964405186393652
300,AT1G29460,31.24513272978849,22.301422505926414,28.641116685137003,17.422169846084262
301,AT1G29470,122.17894867147001,112.0954812580006,112.41903895203708,116.07602165335932
302,AT1G29480,0.0,0.0,0.0,0.0
303,AT1G29490,0.9695643408688269,0.0,0.0,0.0
304,AT1G29520,19.470046945906503,21.40811622627727,17.312480268094987,14.014043827300984
305,AT1G29530,54.15975035805865,48.23011484995418,47.302668388242395,35.98407731232476
306,AT1G29560,4.145470030556916,5.1119537764108065,5.0622044457262465,4.141435129431138
307,AT1G29570,0.0,0.0,0.0,0.0
308,AT1G29580,0.0,0.0,0.0,0.0
309,AT1G29620,0.0,0.0,0.0,0.0
310,AT1G29630,2.801305959886557,2.5139294548214832,3.005911803243909,2.7494814872848976
311,AT1G29640,1.795914991577725,3.18717576210289,2.6153332158555807,1.1184417522906311
312,AT1G29660,321.27256518983813,287.74122106037044,294.7542643756197,241.1229213040621
313,AT1G29670,252.3712252047885,195.70302207005227,229.3484539389335,199.91391505284744
314,AT1G29680,0.18491548772619248,0.0,0.1256670215873675,0.1343530940696403
315,AT1G29690,8.155522586348491,11.717288665737454,8.689395219144387,21.84406346079276
316,AT1G29700,81.28776676736659,85.01268562054814,71.63246793619828,75.70124008806656
317,AT1G29710,9.653694612901996,7.143742778422093,5.647073134852652,5.415900599598462
318,AT1G29720,21.465432612562086,61.623116213672255,21.3132401111887,68.3845357246761
319,AT1G29730,2.1050427890490395,2.5440485359162914,1.733189976362846,2.264762653388906
320,AT1G29740,0.18353622319661925,0.2950623712430145,0.5238646767002805,0.2667019378802319
321,AT2G04400,33.70568658143325,54.150342855255204,36.54745496534304,62.77299334479795
322,AT1G29760,11.211906418121435,10.971643850281673,8.348341453007531,13.67141031923499
323,AT1G29770,0.16183560248682466,0.11826151161588143,0.0,0.0
324,AT1G29790,24.579766263107018,24.343677314161443,23.006522634857202,26.362981988227094
325,AT1G29800,8.381056992966519,12.638668500015905,8.388207364238843,10.960886588599104
326,AT1G29810,11.401851719161035,11.592227292457824,10.039494624332553,10.805458321122854
327,AT1G29820,9.89602210489425,10.468014645638933,9.547038895045668,7.542064868434745
328,AT1G29830,0.0,0.06873757712513004,0.0,0.0
329,AT1G29840,10.349894885188325,10.529153777399722,9.378269536043957,8.478284635842602
330,AT1G29850,87.9522801203854,89.97969057597084,81.43534530379462,90.72430946269634
331,AT1G29880,73.59757581195271,69.15407592578454,72.36222165618845,84.4906800279799
332,AT1G29950,42.859201633486606,38.19439026877053,42.928981244093464,33.20152192110202
333,AT1G29960,3.7049892113048335,4.913473526337401,4.10321141968791,5.2841293265171645
334,AT1G29965,4.323202110181894,3.4338954544715565,5.4928051545040955,3.004517716512217
335,AT1G29980,5.211545276285888,4.559281937652268,3.9906734177303687,3.999851012429207
336,AT2G04410,126.47776916658569,160.34962678434275,121.26655337683559,156.3310289202216
337,AT1G30020,0.0,0.3345325635138464,0.0,0.0
338,AT1G30080,0.0,0.0,0.0,0.1289569452094662
339,AT1G30090,22.82663924036711,28.341553066340705,25.42374481537228,25.18468091509029
340,AT1G30110,0.8958876132700513,1.8330778945707,1.4003268069559658,3.059326122594453
341,AT1G30130,16.29160826962692,13.927819763562415,15.317561522812307,13.101045974969
342,AT1G30140,0.0,0.0,0.0,0.0
343,AT1G30170,0.1251653388019488,0.0,0.08506131923630482,0.0
344,AT1G30200,43.00294113255526,44.76500100018633,47.35186347800499,45.61391376266264
345,AT1G30240,4.067388749875102,2.3287716098365125,2.5646877236817702,3.259883738893052
346,AT1G30250,142.30276631637898,91.45449565239731,123.84422766038243,116.0484826741424
347,AT1G30260,79.98817509404539,46.6919712419162,65.45631200816895,107.29217841427588
348,AT1G30280,11.877947612812116,9.678384330241851,15.215653167663088,23.446375853763822
349,AT1G30290,9.038999661024368,7.832782763440937,5.762299490784477,4.998213037080603
350,AT1G30300,8.28804328448843,7.14028891406508,6.581114074515558,9.444719379603855
351,AT2G04420,0.28454144037762336,0.8317156506809427,0.19337198722576526,2.4808537159876285
352,AT1G30320,20.10995234145634,13.91920202217504,16.072639464068562,16.926337039952763
353,AT1G30330,12.99383879200254,11.639350167630417,10.226293754953897,15.196749729891375
354,AT1G30350,0.0,0.0,0.0,0.0
355,AT1G30440,43.88291345283408,29.663490682733606,37.886902355558384,26.12165316635808
356,AT1G30455,0.0,0.0,0.0,0.0
357,AT1G30470,14.500435849288776,17.375275615281716,13.869839023114586,17.358699582282405
358,AT1G30473,0.0,0.18572054288972928,0.0,0.0
359,AT2G04500,0.0,0.0,0.0,0.07897965519856867
360,AT1G30510,15.439460503324533,9.810782265671794,12.317316010050748,12.889983407341242
361,AT1G30515,0.5860244550131837,0.6423568438784142,0.796514653741853,0.6386771576003335
362,AT1G30540,9.579189611057457,9.032259866831216,8.34741957985386,11.281777418574851
363,AT1G30545,3.04503800804116,3.9558475635512336,5.1734560176143205,3.8102747404859474
364,AT1G30550,0.0,0.0,0.0,0.0
365,AT1G30580,61.37555996240234,67.85446754642649,63.54973669334663,76.36060850028277
366,AT1G30590,19.052810653994914,16.04825057901649,12.289265971891837,17.120120205168735
367,AT1G30600,3.770397727006225,1.4924116563820855,3.914672079968273,2.1687221208866463
368,AT1G30630,59.67691713366792,63.97495102776637,62.805371001290034,65.0387257446862
369,AT1G30640,4.03422918037527,6.641916896826763,3.633483513056972,6.639184052355369
370,AT1G30650,0.0,0.0,0.0,0.0
371,AT1G30660,0.1790293808411504,0.06541294028195509,0.0,0.13007645568875467
372,AT1G30670,0.0,0.0,0.0,0.0
373,AT1G30680,12.533329549531409,9.982711656468163,10.904816832196817,12.981958529959163
374,AT1G30690,47.792596545255535,20.174822574111293,33.16267425640266,15.451805399205684
375,AT1G30700,0.0,0.0,0.0,0.13867560436804652
376,AT1G30720,0.0,0.4631236171962421,0.0,1.1511766328454789
377,AT1G30730,0.0,0.5694793407683011,0.0,1.2942105760867766
378,AT1G30750,0.0,0.0,0.0,0.0
379,AT1G30755,5.48192496524991,9.111507915054712,4.200285297111652,15.34616454458443
